2016,3,1,108836
2016,3,2,111532
2016,3,3,117323
2016,3,4,113899
2016,3,5,87926
2016,3,6,107569
2016,3,7,115899
2016,3,8,111635
2016,3,9,113802
2016,3,10,117591
2016,3,11,114452
2016,3,12,88769
2016,3,13,109048
2016,3,14,114754
2016,3,15,111318
2016,3,16,112749
2016,3,17,118831
2016,3,18,114747
2016,3,19,88395
2016,3,20,107636
2016,3,21,116250
2016,3,22,112381
2016,3,23,109798
2016,3,24,115207
2016,3,25,115743
2016,3,26,90225
2016,3,27,106112
2016,3,28,117969
2016,3,29,110791
2016,3,30,114812
2016,3,31,115311
2016,4,1,114411
2016,4,2,86101
2016,4,3,103430
2016,4,4,111443
2016,4,5,113574
2016,4,6,115752
2016,4,7,116707
2016,4,8,116897
2016,4,9,89437
2016,4,10,107344
2016,4,11,116795
2016,4,12,112486
2016,4,13,114529
2016,4,14,118734
2016,4,15,117697
2016,4,16,85032
2016,4,17,107259
2016,4,18,114938
2016,4,19,114302
2016,4,20,114714
2016,4,21,117258
2016,4,22,115337
2016,4,23,87836
2016,4,24,105280
2016,4,25,115081
2016,4,26,111710
2016,4,27,113969
2016,4,28,117519
2016,4,29,117030
2016,4,30,88303
2016,5,1,105121
2016,5,2,113571
2016,5,3,111642
2016,5,4,111904
2016,5,5,113395
2016,5,6,108893
2016,5,7,83530
2016,5,8,99437
2016,5,9,113549
2016,5,10,108387
2016,5,11,111336
2016,5,12,113259
2016,5,13,111257
2016,5,14,85547
2016,5,15,104270
2016,5,16,112806
2016,5,17,111035
2016,5,18,110587
2016,5,19,113167
2016,5,20,113179
2016,5,21,84312
2016,5,22,105029
2016,5,23,111807
2016,5,24,110401
2016,5,25,110010
2016,5,26,112281
2016,5,27,111730
2016,5,28,83798
2016,5,29,89326
2016,5,30,107974
2016,5,31,110882
2016,6,1,112494
2016,6,2,112613
2016,6,3,110502
2016,6,4,86119
2016,6,5,101338
2016,6,6,110575
2016,6,7,110225
2016,6,8,109729
2016,6,9,116273
2016,6,10,116115
2016,6,11,92998
